omega TEs 0.398689462807538 -0.00646999041165781 Aln18 0.892250101767385
omega GS 0.0228251026384108 0.0657202122625929 Aln19 0.0532585728229584
omega DNA 0.515995111841113 0.00476593042650264 Aln19 0.621159936632325
omega Helitron 0.0103770766876266 0.0114425522731717 Aln19 0.0363197684066929
omega LINE 0.000681538186466879 0.0285195550975518 Aln19 0.00477076730526815
omega LTR 0.202692303984902 -0.00702211032130227 Aln19 0.354711531973579
omega SINE 0.659650183930595 -0.000401573867302673 Aln19 0.659650183930595
omega TEs 0.532422802827707 0.00590036355801815 Aln19 0.621159936632325
omega GS 0.578965128921863 0.0217026603055948 Aln2 0.802332312630014
omega DNA 0.430766933703909 0.00770001697123831 Aln2 0.801208240497954
omega Helitron 0.457833280284545 0.00450719176292127 Aln2 0.801208240497954
omega LINE 0.687713410825726 0.00467086530245587 Aln2 0.802332312630014
omega LTR 0.403143174134674 0.0061611432673152 Aln2 0.801208240497954
omega SINE 0.888282499585365 0.000170827345375868 Aln2 0.888282499585365
omega TEs 0.362398761804603 0.0114560521431315 Aln2 0.801208240497954
omega GS 0.766152592442256 -0.00725474127342986 Aln20 0.966626119420277
omega DNA 0.386412840903233 -0.0052732168201048 Aln20 0.901629962107543
omega Helitron 0.202506765852216 0.00480462123481292 Aln20 0.901629962107543
omega LINE 0.890363803652788 -0.000998743205688731 Aln20 0.966626119420277
omega LTR 0.312785383543537 -0.00463109067542661 Aln20 0.901629962107543
omega SINE 0.966626119420277 -3.17112428287356e-05 Aln20 0.966626119420277
omega TEs 0.55855762038533 -0.00459313419138188 Aln20 0.966626119420277
omega GS 0.163999483403789 0.0621431013410489 Aln21 0.627101811694553
omega DNA 0.361203782621689 -0.0102360051444488 Aln21 0.627101811694553
omega Helitron 0.447929865496109 0.0052880039849237 Aln21 0.627101811694553
omega LINE 0.205542712585812 0.0168044688266755 Aln21 0.627101811694553
omega LTR 0.818849652818159 0.00194165593267941 Aln21 0.838377793301008
omega SINE 0.838377793301008 -0.000284698383644187 Aln21 0.838377793301008
omega TEs 0.443025750242304 0.0110844222290706 Aln21 0.627101811694553
omega GS 0.216167263995203 0.0463295799777386 Aln22 0.378292711991606
omega DNA 0.338015804456739 0.00899599408095083 Aln22 0.386118228972454
omega Helitron 0.138406485165543 0.00860365487507786 Aln22 0.378292711991606
omega LINE 0.191864446273381 0.0145094454484226 Aln22 0.378292711991606
omega LTR 0.386118228972454 0.0061414198511286 Aln22 0.386118228972454
omega SINE 0.385731097344024 -0.00101189705352646 Aln22 0.386118228972454
omega TEs 0.0877334297794234 0.0205105449528506 Aln22 0.378292711991606
omega GS 0.0531366513505933 0.099345603667881 Aln23 0.185978279727077
omega DNA 0.356015314480098 0.0119758901293577 Aln23 0.498421440272137
omega Helitron 0.319856090112903 0.00801220984692964 Aln23 0.498421440272137
omega LINE 0.00549355770298443 0.0418049092231954 Aln23 0.038454903920891
omega LTR 0.699251093383153 0.00378986812192621 Aln23 0.699251093383153
omega SINE 0.692959464284783 0.000637665551133855 Aln23 0.699251093383153
omega TEs 0.133687801059121 0.0249444475197939 Aln23 0.311938202471283
omega GS 0.423723512556432 0.0223592809432566 Aln24 0.829439026443089
omega DNA 0.50961613996581 0.0046135789372517 Aln24 0.829439026443089
omega Helitron 0.109688583170289 0.00690098466321852 Aln24 0.767820082192024
omega LINE 0.872083058040058 -0.00133917295514138 Aln24 0.872083058040058
omega LTR 0.717036610608398 0.00191447318778592 Aln24 0.836542712376464
omega SINE 0.36900197393376 -0.000779485633821459 Aln24 0.829439026443089
omega TEs 0.592456447459349 0.0048255331400299 Aln24 0.829439026443089
omega GS 0.223698223140745 0.0297196736672433 Aln25 0.521962520661739
omega DNA 0.575573994803224 0.00343406367297062 Aln25 0.774847102128605
omega Helitron 0.0423978065686996 0.0076337148952138 Aln25 0.214638418013818
omega LINE 0.0613252622896623 0.0134808551542803 Aln25 0.214638418013818
omega LTR 0.674569342791707 -0.00194350110744052 Aln25 0.774847102128605
omega SINE 0.774847102128605 -0.00021803941163665 Aln25 0.774847102128605
omega TEs 0.405652969972581 0.0065608057994045 Aln25 0.709892697452017
omega GS 0.0566849975277846 0.0494903496477629 Aln26 0.099198745673623
omega DNA 0.987092640903688 0.00010637476563495 Aln26 0.987092640903688
omega Helitron 0.280343547335971 0.00439127161251402 Aln26 0.39248096627036
omega LINE 0.0137694631750485 0.018842908537833 Aln26 0.0481931211126696
omega LTR 0.0469661193788351 0.00972363054156083 Aln26 0.099198745673623
omega SINE 0.776342696518913 0.000231899719047638 Aln26 0.905733145938732
omega TEs 0.0117898919255406 0.0208803680571098 Aln26 0.0481931211126696
omega GS 0.925014534033412 -0.00252353497700536 Aln27 0.925014534033412
omega DNA 0.400085623221202 -0.00563036992500204 Aln27 0.466766560424736
omega Helitron 0.0409730039030269 0.00839515124664784 Aln27 0.143405513660594
omega LINE 0.250348826486464 0.00911233791698778 Aln27 0.35048835708105
omega LTR 0.0171739344597446 -0.011828869912274 Aln27 0.120217541218212
omega SINE 0.19219166135138 -0.00107997875880412 Aln27 0.35048835708105
omega TEs 0.235683582205593 -0.0101951476128049 Aln27 0.35048835708105
omega GS 0.0539074751496438 0.0610439161906668 Aln28 0.125784108682502
omega DNA 0.0760496978053384 0.0140803423158367 Aln28 0.133086971159342
omega Helitron 0.203363389331277 0.00630201058974275 Aln28 0.284708745063787
omega LINE 0.683659179529614 0.00387781867259293 Aln28 0.683659179529614
omega LTR 0.00106393286239603 0.0191096687731325 Aln28 0.00744753003677223
omega SINE 0.631187275882088 -0.000477763880815814 Aln28 0.683659179529614
omega TEs 0.00367105794288802 0.0291787359267978 Aln28 0.0128487028001081
omega GS 0.510427016280227 0.0219833349171521 Aln29 0.714597822792318
omega DNA 0.839243675596141 -0.00169711302681465 Aln29 0.839243675596141
omega Helitron 0.301913126358026 0.00534521904195282 Aln29 0.714597822792318
omega LINE 0.431450176528525 0.00779829028333033 Aln29 0.714597822792318
omega LTR 0.210287318597925 -0.00786477518550124 Aln29 0.714597822792318
omega SINE 0.382852589908524 -0.000904368194533847 Aln29 0.714597822792318
omega TEs 0.76023713153228 -0.00328745663172331 Aln29 0.839243675596141
omega GS 0.0573786858827354 0.0691846141034329 Aln3 0.0803301602358296
omega DNA 0.0401736411991189 0.0186487866280722 Aln3 0.0703038720984581
omega Helitron 0.0190735668737259 0.01317427514643 Aln3 0.0703038720984581
omega LINE 0.0287170471175919 0.0235550770721871 Aln3 0.0703038720984581
omega LTR 0.508981287637361 0.00458468573257387 Aln3 0.508981287637361
omega SINE 0.225996021315154 -0.00137896268524644 Aln3 0.26366202486768
omega TEs 0.0374265738629334 0.0243489049742932 Aln3 0.0703038720984581
omega GS 0.00543040261422645 0.0911931467130596 Aln4 0.012670939433195
omega DNA 0.043516055882789 0.0167645340772668 Aln4 0.0670136494523636
omega Helitron 0.047866892465974 0.0102098038480974 Aln4 0.0670136494523636
omega LINE 0.00390614982241733 0.0280513868298479 Aln4 0.012670939433195
omega LTR 0.19583995305016 0.00816747716270784 Aln4 0.19855681915901
omega SINE 0.19855681915901 -0.00133659194160837 Aln4 0.19855681915901
omega TEs 0.00497266956573372 0.0296639086073823 Aln4 0.012670939433195
omega GS 0.00283472107365434 0.0877557491415781 Aln5 0.00742689196838027
omega DNA 0.20402328957761 0.00956940698596282 Aln5 0.226688645407802
omega Helitron 0.0614722988845848 0.00869509480719912 Aln5 0.107576523048023
omega LINE 0.00295546645410028 0.02595501202805 Aln5 0.00742689196838027
omega LTR 0.0819511575557004 0.00983823610577227 Aln5 0.114731620577981
omega SINE 0.226688645407802 -0.00113158499128182 Aln5 0.226688645407802
omega TEs 0.0031829537007344 0.0279533555052032 Aln5 0.00742689196838027
omega GS 0.014332355714969 0.0855928302810849 Aln6 0.0334421633349278
omega DNA 0.171988112865348 0.0121071445526452 Aln6 0.210288787066548
omega Helitron 0.0602385597109256 0.0102869479481972 Aln6 0.10541747949412
omega LINE 0.00131176511713083 0.0328809239714791 Aln6 0.00918235581991578
omega LTR 0.180247531771327 0.00896131011805315 Aln6 0.210288787066548
omega SINE 0.390383091359935 -0.000949024408928956 Aln6 0.390383091359935
omega TEs 0.00804152419467341 0.0297420530615225 Aln6 0.0281453346813569
omega GS 0.367161602893757 0.0890731498177666 Aln7 0.788386106142151
omega DNA 0.536616005875735 0.0152895903292107 Aln7 0.788386106142151
omega Helitron 0.788386106142151 -0.00412876297369447 Aln7 0.788386106142151
omega LINE 0.701466183260798 -0.0112692006879133 Aln7 0.788386106142151
omega LTR 4.96221200387836e-05 0.0718138424708665 Aln7 0.000347354840271485
omega SINE 0.688166863738437 0.00123404578255109 Aln7 0.788386106142151
omega TEs 0.00522031078626006 0.0868354132335569 Aln7 0.0182710877519102
omega GS 0.367706685294278 0.0482615943614294 Aln8 0.643486699264987
omega DNA 0.842598439537772 0.00266816018649758 Aln8 0.842598439537772
omega Helitron 0.480629593172071 0.00587651967529274 Aln8 0.656311957552762
omega LINE 0.0689230892531951 0.0286993985545003 Aln8 0.482461624772366
omega LTR 0.562553106473796 0.00586286606984584 Aln8 0.656311957552762
omega SINE 0.358822172713202 -0.00152695905981084 Aln8 0.643486699264987
omega TEs 0.271856022744291 0.0189406748427551 Aln8 0.643486699264987
omega GS 0.220622036201769 0.0512483458682912 Aln9 0.386088563353095
omega DNA 0.47913422551278 0.00743149686155863 Aln9 0.55898992976491
omega Helitron 0.453738720857914 0.00488496146383804 Aln9 0.55898992976491
omega LINE 0.0285447221453967 0.0269093850550156 Aln9 0.0666043516725923
omega LTR 0.0236102448698432 0.017653019556292 Aln9 0.0666043516725923
omega SINE 0.808890032858093 0.000315847435700479 Aln9 0.808890032858093
omega TEs 0.00444022594894067 0.0375174275537722 Aln9 0.0310815816425847
